Stations,RUBUNGORAB,KABUYESW,BUTAMWA,MULINDI,RWESERO,RUKOZO,RUTONGO,CYINZUZI,MUGAMBAZI,RUSIGA,BUTARO,KINONI,NTARUKA,KAGOGO,RUHUNDE,SHINGIRO,NYANGEKABEZA,KINIGI,REMERA,NEMBAPAROISSE,CYABINGO,MINAZI,MUYONGWE,JANJA,RUSHASHI,RULI,GACURABWENGE,MUGINA,KAYENZI,NYABINONI,RUGENDABARI,KIVUMU,KIBANGU,NYAMABUYE,MWENDO,GITWE,KIGOMA,KINAZI,RURANGAZI,NYAMIYAGAPAROISSE,BUSASAMANANYANZA,KARAMAGAHORORO,KIGOMA,SIMBI,NYAKIBANDA,RUBONA,GIKONKO,CYILI,MUKINDO,GAKOMA,SAVE,KANSI,KIGEMBE,CYAHINDA,RUNYOMBYI,KIBEHO,MUDASOMWATARESECTOR,GATARE,BURUHUKIRO,MUSHUBIPAROISSE,KADUHASECTOR,CYANIKAKUISHURI,KIGEMEKUISHURI,KITABITEA,NYAMATAPAROISSE,RUHUHA,JURU,KARAMA,GISHALI,MWULIRE,NZIGE,RWAMAGANA,MUSHA,KABARONDO,GAHINI,MWIRI,MUKARANGE,RWINKWAVU,NDEGO,MURUNDI,KIZIGURO,RWIMBOGO,GABIRO,GASANGE,NYAGAHANGA,NGARAMA,KABARORE,MUHURA,NYAKIGAKARAMA,KAGITUMBAGARDENFRESH,GATUNDA,MUTENDERI,SAKE,ZAZA,JARAMA,KIREHE,MUSAZA,NYAMUGALI,NYARUBUYE,MPANGA,GAHARA,MURAMBA,GATUMBA,KABAYA,MUHANDARUBAYA,NYANGE,SOVU,NYUNDO,RYABIZIGE,BUSASAMANA,KANAMA,RUGABANO,GISHYITA,RUGABANOTEA,TWUMBA,MUSHUBATI,GIHANGO,BONEZA,MURUNDAPAROISSE,RUGERA,RWANKERI,BIGOGWE,NYAMASHEKE,NTENDEZI,CYATO,KIRIMBI,KANJONGO,SHANGI,NKANKA,NYAKABUYE,MURURU,MIBIRIZI,GITEGA,KIGALIAERO,GIKONGOROMET,BYIMANA,RUBENGERAMET,GISENYIAERO,KAMEMBEAERO,BUSOGOISAE,RUHENGERIAERO,BYUMBAMET,NYAGATARE,KAWANGIRE,KIBUNGOKAZO,BUGARAMARIZ
198309,15.244,14.91267,15.894,12.19867,14.227,11.59533,12.98,12.10367,12.98,11.59533,11.34367,10.26267,11.68467,11.65167,11.25933,6.91767,7.857,10.128,11.78467,11.331,12.76667,13.46167,12.393,14.24133,12.719,14.354,14.18967,14.18967,15.50533,13.68567,14.63133,11.93033,14.19567,12.059,14.738,14.15,13.85267,14.62867,14.01933,13.855,14.277,12.56,13.837,14.386,14.02533,14.24667,13.855,13.76567,14.014,13.908,14.94867,14.00133,14.28033,13.176,11.52467,12.59967,10.52567,11.09433,10.29033,12.885,13.11533,14.08267,12.521,10.38467,15.863,14.86433,15.219,15.49167,16.408,16.757,17.149,16.408,16.70933,16.857,16.94467,17.07967,16.36467,17.36933,16.51767,15.306,12.95,15.22733,15.39267,14.455,12.17033,12.22467,14.97733,12.82967,15.231,15.19367,14.55367,15.42567,14.846,15.863,15.34333,16.99933,17.27167,18.01867,16.899,16.76033,15.47333,12.76667,12.40767,16.22433,12.40767,12.812,8.67133,12.451,12.23533,11.16433,11.66467,13.08833,15.20833,13.43233,9.90133,16.468,11.90833,13.125,13.108,10.90933,8.20267,9.65333,13.73267,12.89567,10.78733,14.08033,13.79,15.11667,14.08733,11.59267,13.35767,11.785,16.01867,16.21133,13.31667,14.43767,16.38033,15.384,15.56133,9.84867,11.47267,12.55133,15.58433,14.762,16.01167,19.23233
198310,14.98323,16.06452,15.36774,11.9929,14.92613,11.76548,13.33516,12.21742,13.33516,11.76548,10.95323,10.14258,11.15742,11.2629,11.6329,7.52839,8.34355,9.67806,11.31484,12.11548,13.14774,12.89903,11.53839,14.57452,11.90935,12.77097,14.38806,14.38806,14.66129,14.63935,13.78323,11.83323,13.6271,11.94129,15.08194,13.2671,13.14032,14.16548,15.3371,13.04581,14.06194,11.96065,13.5271,14.41484,13.74516,13.30548,13.04581,13.07258,13.27613,13.77226,14.2771,13.9671,13.67387,13.0571,11.31613,12.66097,10.25,10.41806,10.85419,12.76452,12.1971,13.73581,11.77774,10.25677,14.13516,14.38065,14.41484,14.04645,14.7229,14.87871,15.66065,14.7229,15.7071,15.63129,15.18774,15.26968,14.71,15.44355,15.19548,14.32387,13.12097,15.07548,15.26355,14.12258,12.07065,12.55129,14.93161,12.92968,14.17645,14.36032,13.81129,14.1171,13.92935,14.13516,14.28645,15.41968,15.53903,16.0429,16.22161,16.24452,14.58581,13.14774,13.55516,14.65258,13.55516,12.30645,12.19065,11.82839,11.98516,11.08452,11.35452,11.65613,12.73452,12.11484,8.53548,14.47613,12.91484,13.38516,13.65968,11.20742,8.74871,10.05516,13.20935,12.02355,10.42258,12.66387,13.17129,14.54806,13.69581,11.12419,12.71516,11.28032,15.54903,15.20677,12.84548,13.93935,15.41065,14.99,15.08645,9.68194,10.97387,12.15226,14.42323,14.44226,14.5671,18.74161
198311,15.26233,15.89,15.20433,12.29433,15.29133,12.05567,13.70267,12.568,13.70267,12.05567,11.226,9.64167,11.56033,11.71833,11.89933,7.10667,7.19267,9.37067,11.80767,11.453,12.916,13.19833,12.018,14.21133,12.23767,15.46667,14.314,14.314,15.011,13.75633,14.42667,12.83967,14.22133,12.921,15.32933,13.41633,13.33233,14.00733,15.03433,12.54033,14.26167,11.834,13.43667,14.49167,13.73333,13.34567,12.54033,12.361,12.47633,13.32267,14.279,14.067,14.04467,12.946,11.29533,12.51033,10.31633,10.835,10.32,12.29133,13.22367,14.092,12.304,10.23033,14.629,13.67733,14.601,14.606,15.21767,15.419,16.40467,15.21767,16.64967,15.674,15.653,15.71833,15.20067,15.79033,15.55167,14.879,13.705,15.293,15.50167,14.52167,12.703,13.30033,15.173,13.45233,14.47533,14.80733,14.19667,14.76033,14.36333,14.629,14.65567,15.63733,15.727,16.23533,16.40767,16.426,14.91167,12.916,12.51067,15.22133,12.51067,12.66833,9.40667,12.05567,11.77733,10.64333,11.16167,12.65333,14.87133,12.87967,10.41433,15.593,11.881,12.988,12.64567,10.50633,7.61633,9.30533,13.28067,12.04567,10.602,13.74867,13.157,14.45,13.622,11.49567,12.998,11.711,15.59333,15.40367,12.72567,13.747,15.458,15.11933,14.935,9.29267,11.03367,12.65533,14.60333,14.77633,14.80867,18.27033
198312,15.06452,14.74258,14.80258,12.70806,15.41452,11.46419,13.2729,12.30258,13.2729,11.46419,10.76968,9.70258,11.01516,11.19323,11.53742,7.08484,7.76194,9.12032,11.18774,11.62355,12.25065,12.39581,11.75871,13.84484,11.91097,12.50806,13.81,13.81,13.97194,14.07129,14.23677,12.67355,13.06935,12.95419,15.19871,13.61581,13.51194,13.7729,14.58097,12.19645,14.54226,11.88742,13.64065,14.47935,13.13581,13.43516,12.19645,11.85065,11.91871,12.48032,14.28,13.46935,13.59194,12.38516,11.08484,11.94097,10.12677,10.69677,9.40935,11.83419,13.72419,14.07968,11.89419,10.00968,14.79903,12.93032,14.54806,14.40355,14.93484,15.03581,15.70452,14.93484,15.53032,15.24161,15.29935,15.36452,14.94194,15.43548,15.24774,15.0129,15.70129,15.76677,16.10484,14.80097,14.46484,15.42806,15.9871,15.49258,14.87935,15.38129,15.04968,14.7029,14.28323,14.79903,14.45419,15.26097,15.33194,15.76065,15.89677,15.9129,14.65839,12.25065,13.77677,14.93581,13.77677,12.89581,12.68484,12.3329,11.79839,10.85581,11.42194,12.54742,13.81903,12.82194,14.02677,15.02968,13.57742,14.42935,14.07613,11.12452,8.37194,9.41968,12.88935,11.85516,11.26645,12.69129,12.70129,13.89194,13.14903,11.18581,12.94677,11.63226,15.15484,15.13,12.23452,13.74226,15.50097,14.25742,14.53742,9.49387,10.31355,12.23548,14.77581,15.18032,14.89774,17.40548
198401,14.69484,15.55065,14.64806,11.81226,14.63935,11.6771,13.43,12.2429,13.43,11.6771,10.33323,9.93,10.49935,10.56258,11.48774,7.58226,8.25968,9.35323,10.51,11.57903,11.76161,12.84,11.8071,14.67387,11.99548,12.80452,13.43645,13.43645,14.62871,14.59258,13.5971,11.73806,13.54387,11.72742,13.37484,13.03548,12.88484,13.4371,14.49161,12.65581,14.08387,12.05323,13.53,14.25452,13.11645,13.27484,12.65581,12.57065,12.68677,13.14613,14.08387,13.37129,13.4371,12.39387,11.08806,11.96677,10.08742,10.64839,9.67258,11.75387,13.20774,13.72452,11.89161,9.98323,14.29452,13.43516,14.06387,14.82484,15.21548,15.59839,13.06226,15.21548,15.72935,14.64065,16.01387,16.19968,15.12258,15.84161,14.90484,13.70742,12.1529,15.34226,15.5229,13.69387,11.59129,11.82355,14.91161,12.42871,15.37129,14.6371,14.6771,13.73194,12.99452,14.29452,13.20258,15.48935,15.76355,15.27258,15.40129,15.48839,13.3529,11.76161,13.05677,15.10355,13.05677,11.88419,11.71323,11.69323,11.57839,10.70194,11.01774,10.81871,13.58387,11.3729,9.03613,14.36419,12.58774,13.10903,13.56032,10.56839,8.43581,9.17097,12.76,12.13581,9.95097,12.7671,12.72419,14.01839,13.16032,10.92387,12.51355,11.10774,15.20419,14.96968,12.54387,13.21581,14.67323,14.16194,14.39677,9.01806,9.92774,11.97323,15.72806,13.9329,13.98097,17.13097
198402,15.7531,15.96552,15.23966,13.12724,16.26759,11.08621,13.84034,12.70172,13.84034,11.08621,11.02483,10.45207,11.28931,11.28483,11.13586,7.8769,8.55276,9.81793,11.33034,12.05379,12.84414,13.37172,12.14828,14.91931,12.36655,13.29793,13.95448,13.95448,15.3169,15.05655,14.09172,12.27379,14.09724,12.3331,14.17414,13.84276,13.64966,14.05,14.99655,13.01586,14.78862,12.56897,14.07,14.84966,13.68586,13.88034,13.01586,12.84448,12.99724,13.33552,14.61069,13.9031,14.13724,12.90828,11.47931,12.45138,10.4931,11.11276,9.66655,12.08517,13.69138,14.32379,12.43345,10.37862,15.22172,13.75793,14.76655,15.89966,15.3131,15.52345,12.58517,15.3131,16.29517,14.97586,15.74172,15.83897,15.22207,15.59138,15.28586,14.97586,16.22793,16.23379,16.78379,15.33207,14.86,16.14793,16.55034,16.27828,16.56897,16.42207,16.46207,14.6931,14.37207,15.22172,14.42586,15.49414,15.68931,16.38345,16.67483,16.68241,14.48345,12.84414,13.59448,15.21034,13.59448,12.30966,12.44966,12.55828,12.24207,11.33448,11.83069,11.31655,14.2031,11.88414,9.94448,15.05,13.30862,13.81759,14.27103,11.44448,8.99483,9.84621,13.10207,12.38379,10.27,13.20793,12.89207,14.34345,13.48172,11.33069,12.98759,11.58793,15.76448,15.54138,13.08172,13.99138,15.33621,14.70345,14.76586,9.89034,10.78379,12.33621,16.54103,15.8169,14.82207,17.59621
198403,14.38935,14.02194,15.09806,11.93742,13.65613,11.41032,12.23484,11.5171,12.23484,11.41032,10.6329,9.8571,10.96548,10.89903,11.20323,6.57032,7.57516,9.66323,10.97677,10.87613,12.48226,13.32484,11.64548,14.67387,11.96484,14.48645,13.59774,13.59774,15.44935,13.94645,14.18129,11.96871,14.64452,11.99839,14.06226,13.65742,13.19419,13.97452,13.20613,12.94129,13.64968,12.39226,13.29161,13.89226,13.59129,13.56968,12.94129,12.79032,13.14161,13.09742,14.35032,13.55065,13.76323,12.78903,11.45968,12.60645,10.4571,11.06839,10.37097,12.04806,12.18258,13.34129,12.38452,10.3671,14.74129,14.02387,15.11161,15.73065,15.26129,15.63258,12.58452,15.26129,11.90613,14.90484,15.95258,16.09774,15.21258,15.86774,15.23742,14.24032,12.61613,14.38258,14.16677,13.8671,12.08258,12.36645,14.21032,12.04032,11.90161,13.77387,11.89065,14.30419,13.72903,14.74129,13.83968,15.68548,15.82903,16.80097,15.78032,15.57194,14.06516,12.48226,12.71839,15.25097,12.71839,12.89935,10.30097,12.77355,12.21452,11.19613,11.82968,12.68548,14.0871,12.88935,14.39387,15.16677,12.1129,12.93516,14.00226,10.15355,7.68161,9.48806,13.18968,12.34677,16.50677,13.28581,13.12903,14.53065,13.63613,11.31,13.00968,11.53871,15.08581,15.18645,13.00355,13.73387,15.68839,15.38323,15.00903,8.96806,10.79742,12.0429,11.87806,13.79452,14.34645,18.11839
198404,15.866,14.97967,16.18167,12.64167,15.15033,11.80167,12.94833,12.33867,12.94833,11.80167,11.821,11.46467,12.097,11.991,11.62033,8.212,9.27733,11.482,12.07067,12.31333,13.54433,13.90333,11.842,14.742,12.33167,14.732,14.913,14.913,15.70167,14.594,15.06567,12.40267,15.06667,12.397,15.38033,15.04767,14.292,15.141,13.77633,15.05567,14.71333,13.509,14.72967,14.77567,14.64133,14.69067,15.05567,15.16733,15.341,15.00233,15.233,14.33233,14.51933,14.053,12.821,14.009,11.75567,12.03133,12.023,12.35733,12.542,14.58467,13.276,11.784,16.015,15.74433,16.09867,16.523,17.041,16.25267,14.27333,17.041,13.806,16.70533,16.57067,16.41267,16.95967,16.71267,16.40133,16.02267,14.51333,15.76133,15.74733,15.21,13.627,14.28733,15.771,14.15333,14.98133,15.526,14.73,14.598,13.68733,16.015,14.064,17.32233,17.73433,15.238,16.291,15.52767,14.28033,13.54433,13.449,16.96067,13.449,13.57867,10.75167,12.76133,13.11233,12.114,12.31267,13.73233,15.57667,13.715,11.16333,16.37733,13.15667,14.08133,14.062,11.73133,9.398,11.17133,14.172,12.84067,11.949,14.75833,14.35933,15.363,14.79533,12.46867,13.854,12.634,16.17733,16.44067,14.38033,15.282,15.958,16.368,15.94067,10.63967,12.89,13.339,15.13267,14.82733,15.05067,18.81967
198405,16.50871,15.89839,16.78097,13.74645,16.16968,12.6429,13.80226,13.09742,13.80226,12.6429,13.14968,12.56226,13.79742,13.44935,12.57258,9.05774,10.04484,12.28677,13.66935,13.07774,14.69871,15.04226,13.24065,16.32516,13.55,16.25226,15.03258,15.03258,16.63065,16.00065,15.56032,13.03032,16.27,12.90387,15.74677,15.71677,14.96516,15.57774,14.66516,14.79742,15.1771,14.26548,14.86968,15.34645,14.99194,15.13548,14.79742,14.73323,14.83226,15.31581,16.00129,15.29645,15.19677,14.37903,13.39968,14.04613,12.51548,12.99935,11.25806,13.04355,13.30742,14.90516,14.16903,12.36548,16.83419,15.53903,16.82161,17.25161,17.19129,17.63129,15.26,17.19129,14.77355,17.19903,17.73548,17.85774,17.18,17.86032,17.26742,16.46903,15.77774,16.76581,17.01065,16.06968,14.77097,15.43645,16.71581,15.60806,16.1871,16.77065,16.03032,16.01226,15.74452,16.83419,15.88903,17.39516,17.62226,18.51903,17.59097,17.47581,15.96161,14.69871,13.94903,17.08161,13.94903,14.27194,11.18742,13.85645,13.86677,12.90935,13.24581,14.0671,15.56355,14.32645,11.29548,16.69806,13.58935,14.33839,14.56871,12.46226,10.00258,11.3429,14.46742,13.0971,12.4971,14.64871,14.52452,15.59806,15.10871,12.83742,14.81129,13.46097,16.88194,17.11774,14.79226,15.66839,17.21032,16.63065,16.56903,11.38452,13.90613,13.64032,16.21355,16.46935,16.43161,19.60613
198406,14.35967,13.87967,14.67433,12.175,13.97367,11.28733,12.04633,11.39767,12.04633,11.28733,11.00633,10.44433,11.272,11.101,11.21833,7.63467,8.45633,10.12233,11.16967,11.01367,12.585,13.052,11.56567,14.34833,11.798,14.07367,13.17633,13.17633,14.95233,13.76667,13.76967,11.92067,14.33733,12.043,13.225,12.94733,12.77967,13.38267,13.265,12.60333,13.29733,12.58,13.44167,13.76667,13.80533,13.264,12.60333,12.429,12.61067,12.952,14.13933,13.904,14.342,12.92967,11.22067,12.703,9.961,10.73867,9.173,12.41367,12.328,13.36533,12.164,9.91867,14.633,13.34767,14.221,14.11367,15.56267,15.70733,15.464,15.56267,15.40633,15.55033,16.141,16.25567,15.52067,16.15833,15.68033,14.77167,13.48367,14.25833,14.35333,14.19833,12.80767,13.05733,14.048,13.08433,13.02733,14.29267,12.95833,14.72,13.95867,14.633,14.135,15.836,15.93367,16.77867,15.73733,15.814,14.49433,12.585,11.85067,15.56633,11.85067,12.05333,8.86633,12.662,12.23667,11.40233,11.937,12.157,13.97167,12.44867,14.04233,14.889,11.25633,12.64633,13.008,10.60433,8.55967,9.913,13.431,12.68667,11.26467,12.97733,13.25133,14.459,13.49333,11.413,13.13267,11.69467,14.76167,14.91167,12.789,12.95167,15.342,15.077,14.844,9.73467,11.144,11.90533,13.02167,14.61067,14.84667,17.769
198407,14.24516,14.03839,14.84419,11.9829,13.74484,12.86,12.69839,12.11935,12.69839,12.86,10.94871,10.43161,11.3629,11.26065,12.61613,11.75032,7.85613,10.02548,11.31806,11.23032,11.98581,12.38,11.17774,13.44194,11.34871,12.39871,13.14839,13.14839,13.04484,13.25161,13.38645,11.1829,13.53226,11.20129,12.79645,12.63097,12.47645,13.66355,13.93258,12.10355,13.74645,12.01742,13.50903,13.95968,13.68032,13.59032,12.10355,11.73645,11.71903,12.13645,14.58968,13.60839,14.06323,12.74161,10.86774,12.17516,9.59839,10.29548,9.39548,13.23097,13.32194,13.82806,11.99581,9.43484,14.53129,13.27839,14.49226,14.48419,15.57194,15.75871,15.77065,15.57194,15.22581,15.60839,15.98226,16.06419,15.52387,16.05387,15.71323,14.61258,12.14935,13.30903,13.29161,13.87516,11.91452,11.73484,12.99742,11.72065,12.02355,13.31226,11.89839,15.07968,14.38871,14.53129,14.69903,15.89484,15.98387,16.57226,15.95613,15.80032,15.03,11.98581,10.7571,15.50839,10.7571,11.00968,13.70419,11.11968,11.3,10.36581,10.61516,11.81516,13.67677,12.14548,14.80645,14.80839,10.38032,11.82581,11.25613,10.13839,7.81968,9.11,12.55968,11.81419,10.98355,12.39581,12.63484,13.82,13.15839,10.69677,12.35,10.90968,14.75935,15.04645,13.01323,12.62871,15.3429,14.27613,14.35548,9.07742,11.23,12.84258,12.09419,14.02032,14.81355,16.72194
198408,14.97161,14.75419,15.35839,12.12581,14.20226,12.75677,13.04516,12.3571,13.04516,12.75677,11.55161,10.60065,12.08806,11.97097,12.36806,11.97258,7.79097,10.1571,12.12516,11.55452,12.61355,12.59032,11.73,13.34097,11.85645,12.63645,13.34,13.34,13.21645,13.19323,13.45742,11.12032,13.43323,11.37903,13.63903,13.49452,13.00258,13.90516,13.78032,12.05871,13.98258,11.97871,13.55806,14.17323,13.51806,13.62161,12.05871,11.70484,11.59452,11.77645,14.79226,13.33516,13.68516,12.64774,10.89,12.03806,9.61548,10.42065,8.82613,12.36032,13.10129,14.00387,12.34065,9.36161,16.15323,13.09742,15.15355,15.51387,15.62742,15.60677,14.80903,15.62742,14.86387,16.33129,15.13419,14.85452,16.35806,15.91226,16.29677,15.18194,12.17935,13.86387,13.82581,14.27484,11.91871,11.76484,13.47839,11.78613,12.79161,13.81548,12.45323,15.00774,14.44548,16.15323,14.5429,16.85065,16.07581,15.50452,16.07161,15.64871,14.60323,12.61355,11.73742,14.89839,11.73742,12.13387,8.93677,11.78871,11.87452,10.64097,10.80387,12.68613,13.42097,12.8429,15.25581,15.35903,11.48677,12.22194,12.43613,10.68097,7.88258,9.27645,12.73968,12.08903,10.48161,12.41968,12.85806,14.2571,13.46129,10.70806,12.51806,10.89613,15.52871,15.81903,12.96,13.4829,15.09226,14.79065,14.73935,9.66355,11.66548,13.12355,12.92194,14.46935,15.96677,16.79516
198409,15.702,15.372,16.27933,12.77667,14.66367,12.216,13.504,12.61433,13.504,12.216,11.86067,10.95367,12.20067,12.13333,11.83733,7.66533,8.60033,10.85933,12.268,11.85533,13.24467,13.96833,12.86,14.731,13.19567,14.814,14.521,14.521,15.93833,14.19067,14.937,12.328,14.65067,12.35033,15.01733,14.428,14.138,14.953,14.301,14.085,14.558,12.84733,14.10667,14.636,14.27,14.485,14.085,13.98833,14.222,14.13367,15.23333,14.24367,14.50767,13.43767,11.864,12.89167,10.88667,11.43967,10.691,13.26667,13.395,14.34967,12.857,10.735,16.15133,15.079,15.57467,15.765,16.83333,17.196,17.615,16.83333,17.192,17.198,17.359,17.49767,16.778,17.74767,16.77133,15.643,13.36233,15.60533,15.75133,14.89167,12.63,12.62667,15.37867,13.228,15.637,15.53633,14.95133,15.656,15.10267,16.15133,15.604,17.26867,17.55467,18.341,17.22233,17.07633,15.68933,13.24467,12.76233,16.601,12.76233,13.16267,9.13,12.87933,12.75767,11.714,12.13967,13.47533,15.36333,13.79733,10.207,16.79333,12.228,13.418,13.53,11.49533,8.86533,10.26133,13.89433,13.06467,10.93533,14.23767,13.92133,15.28967,14.295,11.78433,13.579,11.99367,16.41733,16.60767,13.65833,14.71933,16.66467,15.75733,15.759,10.43967,12.084,13.20733,16.00267,15.12633,16.30467,19.29633
198410,14.75097,15.81129,14.95452,12.05452,14.71452,11.84968,13.19645,12.20065,13.19645,11.84968,11.04774,10.36226,11.23806,11.31677,11.70065,7.94516,8.73194,9.91355,11.36548,12.19871,13.17323,12.84968,11.49645,14.50548,11.86387,12.66581,13.98677,13.98677,14.3829,14.58032,13.4471,11.62774,13.46677,11.62323,14.63516,12.86452,12.74548,13.74516,14.7929,12.52065,13.55387,11.53581,13.03355,13.86871,13.23194,12.79161,12.52065,12.54484,12.73903,13.22871,13.73484,13.44516,13.16194,12.58774,11.06613,12.33387,10.0271,10.17903,10.65742,12.47903,11.88419,13.23645,11.48871,10.03226,13.72677,13.82,14.03548,13.5371,14.46452,14.61194,15.38065,14.46452,15.4471,15.26935,14.98161,15.06194,14.45129,15.10484,14.81903,14.17677,13.06484,14.99452,15.18161,13.99548,12.05645,12.51,14.82968,12.87742,14.10097,14.26452,13.74387,13.62968,13.50323,13.72677,13.76581,14.90484,15.0129,15.62742,15.82968,15.85355,14.06806,13.17323,13.27548,14.49903,13.27548,12.03161,12.21677,11.88129,12.14065,11.27387,11.44903,11.43452,12.42097,11.86419,8.37065,14.15097,12.82839,13.27419,13.5471,11.33774,9.07129,10.31258,12.95226,11.78161,10.18581,12.40355,12.88419,14.26677,13.46355,10.9229,12.52097,11.09774,15.14581,14.81,12.52226,13.52258,15.03968,15.07806,14.82161,9.90452,11.11194,12.23097,14.35516,14.28613,14.14774,18.27194
198411,14.755,15.396,14.68867,11.96867,14.78833,11.75733,13.321,12.23933,13.321,11.75733,10.97733,9.49067,11.294,11.43333,11.59733,7.11167,7.16767,9.23167,11.51767,11.18867,12.581,12.83167,11.691,13.803,11.90333,15.00567,13.84933,13.84933,14.562,13.37033,14.02467,12.47933,13.833,12.55233,14.87233,13.02167,12.939,13.55033,14.61367,12.12333,13.85133,11.51967,13.062,14.07033,13.337,12.94833,12.12333,11.94567,12.05167,12.88133,13.86733,13.65867,13.63133,12.58933,11.09433,12.25267,10.16233,10.65633,10.187,12.07633,12.936,13.69767,12.07167,10.07667,14.03867,13.20533,14.09667,14.04933,14.665,14.86067,15.81767,14.665,16.059,15.04833,15.077,15.14033,14.647,15.166,14.911,14.34167,13.27067,14.75133,14.947,14.03033,12.326,12.885,14.66733,13.02533,13.99833,14.27533,13.734,14.16267,13.82467,14.03867,14.095,15.00967,15.101,15.582,15.75167,15.76833,14.30633,12.581,12.2,14.67367,12.2,12.35267,9.24,11.76467,11.53367,10.44567,10.91433,12.34233,14.46267,12.55333,10.23367,15.151,11.59633,12.654,12.33133,10.28767,7.555,9.17633,12.995,11.79633,10.383,13.43867,12.85733,14.13867,13.35267,11.278,12.753,11.495,15.06567,14.88,12.47233,13.34133,15.01033,14.756,14.627,9.156,10.80467,12.334,14.12333,14.24867,14.21267,17.807
198412,15.42355,15.14419,15.16065,13.14903,15.79161,11.90355,13.71258,12.76,13.71258,11.90355,11.20065,10.21484,11.44774,11.61742,11.96645,7.65613,8.33065,9.62484,11.60871,12.10065,12.68968,12.84258,12.16935,14.31903,12.32774,12.91774,14.23065,14.23065,14.42516,14.58,14.74677,13.13258,13.55129,13.44677,15.73129,14.1,13.98935,14.18065,15.12065,12.52935,15.0629,12.3529,14.14258,14.97903,13.59516,13.88258,12.52935,12.1671,12.22387,12.8171,14.78161,13.93161,14.04968,12.84581,11.58645,12.43,10.63903,11.21065,9.9229,12.39032,14.27677,14.59581,12.42226,10.51258,15.08677,13.25,14.88516,14.70548,15.26548,15.37097,16.06774,15.26548,15.90387,15.52645,15.61,15.67839,15.27032,15.74355,15.50935,15.32613,16.09323,16.08516,16.42,15.16258,14.87452,15.82516,16.33645,15.87548,15.21226,15.67226,15.3929,14.97645,14.57903,15.08677,14.74839,15.56258,15.63742,16.05387,16.20645,16.2229,14.92258,12.68968,14.35097,15.25677,14.35097,13.42839,13.39613,12.82774,12.32387,11.38226,11.92613,13.11581,14.31806,13.38032,14.70548,15.61226,14.19548,15.04645,14.6871,11.63419,8.92806,9.95387,13.33935,12.27871,11.69613,13.14677,13.1329,14.35484,13.61032,11.60742,13.39871,12.06484,15.52323,15.49065,12.76032,14.22774,16.07613,14.80968,15.0129,10.01065,10.77645,12.69323,15.10935,15.51129,15.19,17.88065
198501,15.2729,16.13806,15.18484,12.35903,15.21613,12.22935,13.95097,12.81355,13.95097,12.22935,10.83903,10.47323,11.02516,11.08968,12.02839,8.16677,8.86935,9.89581,11.03871,12.17387,12.36129,13.50032,12.35,15.44161,12.55065,13.44323,13.98871,13.98871,15.25452,15.36548,14.21194,12.24677,14.20355,12.25774,13.9771,13.60871,13.44226,13.97774,15.09097,13.09387,14.64548,12.54871,14.08194,14.81,13.64387,13.77645,13.09387,13.00613,13.1271,13.61581,14.61903,13.90516,13.97742,12.91065,11.65387,12.55226,10.60935,11.19065,10.20355,12.36871,13.86935,14.2929,12.48452,10.49774,14.9029,13.91774,14.57097,15.36226,15.86097,16.26097,13.6171,15.86097,16.40355,15.26516,16.73194,16.92613,15.76903,16.52452,15.57871,14.32645,12.67129,16.03645,16.2229,14.29226,12.09484,12.32968,15.53935,12.95806,16.0171,15.29548,15.29419,14.27548,13.5029,14.9029,13.68,16.11194,16.39258,15.95419,16.10065,16.19161,13.87742,12.36129,13.67355,15.78968,13.67355,12.44323,12.44323,12.43548,12.33323,11.41323,11.73258,11.40903,14.32484,11.98097,9.53548,15.15,13.42806,13.98935,14.38226,11.14839,9.03871,9.80258,13.49194,12.82161,10.50452,13.50419,13.44097,14.81581,13.91935,11.55032,13.2429,11.75161,15.76677,15.52258,13.15968,13.8029,15.45581,15.13452,15.21935,9.61323,10.46258,12.53839,16.39129,14.56323,14.57806,18.04387
198502,15.78679,16.07679,15.25536,13.20929,16.31321,11.13179,13.90429,12.75964,13.90429,11.13179,11.07179,10.44214,11.34536,11.35036,11.18714,7.8075,8.50179,9.8075,11.39857,12.11,12.94036,13.44429,12.22143,15.02107,12.4425,13.38857,13.94143,13.94143,15.40821,15.15071,14.19607,12.31536,14.18179,12.39179,14.25643,13.90607,13.70464,14.01929,14.94036,12.98964,14.72679,12.49071,14.00929,14.78857,13.63,13.82429,12.98964,12.81964,12.9775,13.30786,14.5325,13.84429,14.08893,12.84643,11.49536,12.48429,10.47929,11.10821,9.64857,12.10214,13.75429,14.27179,12.44893,10.36357,15.15071,13.74571,14.77214,15.80786,15.32857,15.5275,12.57964,15.32857,16.29214,14.93179,15.79036,15.88107,15.23786,15.53964,15.2625,15.14321,16.41464,16.42607,17.00607,15.44,15.00357,16.33179,16.76679,16.47607,16.80321,16.62393,16.69071,14.58964,14.3375,15.15071,14.32571,15.37821,15.55357,16.28429,16.59357,16.60214,14.36893,12.94036,13.66286,15.36321,13.66286,12.36893,12.47107,12.68143,12.33286,11.39929,11.92714,11.37179,14.36571,11.94429,9.97393,15.185,13.4475,13.98821,14.38893,11.48286,8.96893,9.86429,13.23929,12.49786,10.34964,13.34929,13.02964,14.4975,13.61429,11.42143,13.11607,11.68786,15.78107,15.55571,13.10429,14.06071,15.47786,14.89536,14.92464,9.91071,10.81893,12.39393,16.78214,15.9625,14.75143,17.81679
